invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
310751,3,78.26,55.41,179.37,blk 24 - MAD - metro
310751,2,22.49,10.51,34.47,
310751,5,295.47,332.24,1145.11,Maadi 181 Tahirr
310751,2,93.41,48.23,138.59,
310751,6,401.94,571.75,1839.89,"Zayed 21, MAD zone"
310751,3,317.21,211.86,739.77,"36 Haram st., near park, MAD"
310751,1,162.10,39.19,122.91,Maadi 149 bAbas
310751,4,398.58,445.51,1148.81,"Port Said 63, MAD zone"
310751,8,534.99,1117.22,3162.70,Madi 155 Sudan
310751,4,17.66,18.86,51.78,blk 28 - MAD - park
310752,2,72.85,15.25,130.45,"100 Haram st., near police st., MAD"
310752,2,85.64,32.00,139.28,Maadi 222 Zayed
310752,3,127.56,21.62,361.06,MAD/75
310752,4,32.97,5.64,126.24,"Port Said 135, MAD zone"
310752,4,108.68,58.50,376.22,"Mustafa Nahhas 162, MAD zone"
310753,5,397.74,301.39,1687.31,blk 4 - MAD - park
310753,6,79.68,82.97,395.11,blk 27 - MAD - police st.
310753,4,217.51,193.06,676.98,Maadi  85 Salah Salem
310753,9,451.92,899.12,3168.16,Maadi 112 Mustafa Nahhas
310753,3,81.48,48.41,196.03,"Salah Salem 63, MAD zone"
310753,2,122.13,48.24,196.02,"99 Nile st., near gas station, MAD"
310753,6,329.18,375.28,1599.80,blk 13 - MAD - school
310754,3,551.82,148.15,1507.31,blk 3 - MAD - gas station
310754,6,67.04,39.11,363.13,blk 12 - MAD - park
310754,4,34.82,19.01,120.27,"Corniche 220, MAD zone"
310754,5,12.63,8.52,54.63,Maaadi 150 9th District
310756,3,230.40,70.61,620.59,blk 28 - MAD - metro
310756,5,220.99,128.51,976.44,MAD/217
310756,3,249.84,72.57,676.95,blk 29 - MAD - square
310756,2,77.87,16.76,138.98,"46 Nile st., near police st., MAD"
310756,4,255.36,112.29,909.15,"23 Horreya st., near hospital, MAD"
310756,6,205.00,152.82,1077.18,"Nasr 109, MAD zone"
310756,2,143.22,31.67,254.77,"147 Port Said st., near police st., MAD"
310756,4,158.99,48.04,587.92,"130 Port Said st., near hospital, MAD"
310761,3,58.62,33.49,142.37,MAD/132
310761,6,240.96,129.75,1316.01,blk 14 - MAD - park
310761,5,34.02,14.66,155.44,Madai 234 Port Said
310761,2,30.86,5.54,56.18,
310761,6,17.93,7.28,100.30,Madi 78 Tahrir
310761,3,76.46,27.17,202.21,Maadi 28 Suddan
310761,8,47.66,28.81,352.47,"139 Port Said st., near park, MAD"
310764,2,299.25,78.89,519.61,MAD/138
310764,3,40.73,20.99,101.20,MAD/133
310764,4,226.80,99.81,807.39,
310764,6,164.03,78.82,905.36,Maadi 615 Autostrad
310764,4,96.19,51.70,333.06,
310764,4,119.20,86.96,389.84,blk 2 - MAD - market
310764,5,57.22,39.53,246.57,blk 27 - MAD - police st.
310764,3,36.14,19.47,88.95,"Port Said 41, MAD zone"
310764,1,78.97,8.98,69.99,"Faisal 178, MAD zone"
310770,7,248.16,71.56,1665.56,"109 Horreya st., near police st., MAD"
310770,7,19.39,6.33,129.40,blk 20 - MAD - hospital
310772,3,18.50,4.90,50.60,"Faisal 168, MAD zone"
310772,5,142.42,101.97,610.13,
310772,2,155.80,33.28,278.32,blk 10 - MAD - gas station
310772,7,239.04,252.13,1421.15,blk 29 - MAD - school
310772,7,441.42,196.87,2893.07,MAD/200
310772,4,139.39,44.94,512.62,"218 Zayed st., near school, MAD"
310772,3,75.28,23.82,202.02,MAD/115
310772,3,140.60,48.67,373.13,"Geish 111, MAD zone"
310772,5,88.42,55.84,386.26,MAD/150
310772,2,103.01,16.38,189.64,blk 25 - MAD - square
310772,7,494.70,166.80,3296.10,MAD/136
310773,-1,218.16,0.00,218.16,
310773,5,8.54,8.14,34.56,MAD/104
310773,5,26.18,22.34,108.56,
310773,2,187.09,77.78,296.40,
310773,3,410.34,196.93,1034.09,"Nile 192, MAD zone"
310773,3,218.16,0.00,654.48,"187 Mustafa Nahhas st., near market, MAD"
310774,6,148.96,69.45,824.31,
310774,5,11.58,8.12,49.78,
310775,8,451.50,681.85,2930.15,Maadi 812 Industrial Zone
310775,4,45.14,34.12,146.44,
310775,3,61.43,36.55,147.74,blk 22 - MAD - hospital
310775,5,111.04,73.10,482.10,MAD/109
310775,5,7.31,6.98,29.57,
310775,3,102.72,62.37,245.79,MAD/42
310775,4,36.30,29.03,116.17,"Sudan 155, MAD zone"
310775,6,34.82,28.97,179.95,Maadi 1449 Horreya
310776,4,12.30,11.33,37.87,blk 28 - MAD - hospital
310776,4,396.48,344.51,1241.41,"Industrial Zone 10, MAD zone"
310776,3,297.99,145.82,748.15,
310776,3,189.38,112.34,455.80,MAD/113
310776,5,18.72,18.18,75.42,"Sudan 55, MAD zone"
310776,2,24.91,6.02,43.80,blk 15 - MAD - square
310776,3,420.00,238.53,1021.47,blk 19 - MAD - mosque
310776,3,7.26,4.09,17.69,MAD/216
310776,5,11.60,9.91,48.09,"74 Gamet Dewal st., near park, MAD"
310776,3,158.40,71.34,403.86,blk 6 - MAD - market
310776,4,13.58,13.54,40.78,
310777,7,30.33,32.99,179.32,"Port Said 102, MAD zone"
310777,4,13.34,7.39,45.97,blk 14 - MAD - school
310777,6,65.21,67.63,323.63,
310777,3,123.31,22.34,347.59,"138 Gamet Dewal st., near police st., MAD"
310777,3,8.30,4.30,20.60,"Haram 30, MAD zone"
310777,6,388.08,257.80,2070.68,
310777,6,8.31,7.81,42.05,"Geish 215, MAD zone"
310779,7,29.87,18.86,190.23,"7 Faisal st., near gas station, MAD"
310779,4,233.52,66.70,867.38,"111 Nile st., near market, MAD"
310779,5,25.61,10.80,117.25,"1 Nasr st., near mosque, MAD"
310779,4,34.32,12.04,125.24,blk 3 - MAD - bridge
310779,4,138.47,34.32,519.56,
310779,1,152.30,20.21,132.09,
310780,2,11.30,5.50,17.10,blk 2 - MAD - gas station
310780,5,181.46,232.61,674.69,MAD/9
310785,5,119.33,45.38,551.27,MAD/13
310785,4,35.11,7.85,132.59,Madi 66 Port Said
310785,5,22.20,8.76,102.24,"Faisal 62, MAD zone"
310785,5,16.90,14.03,70.47,"Port Said 127, MAD zone"
310785,5,451.50,60.57,2196.93,"7 Abbas st., near market, MAD"
310785,2,13.44,2.61,24.27,MAD/232
310785,6,207.05,87.83,1154.47,"Sudan 214, MAD zone"
310785,4,7.49,2.61,27.35,"Corniche 111, MAD zone"
310785,5,11.50,2.74,54.76,Maadi 198 Abas
310785,1,75.52,5.15,70.37,"235 Industrial Zone st., near bridge, MAD"
310785,6,235.68,200.06,1214.02,
310785,3,56.30,1.29,167.61,
310785,1,66.19,5.48,60.71,MAD/42
310785,3,171.42,33.93,480.33,MAD/12
310785,7,60.76,32.19,393.13,Maadi 7 5Haram
310786,3,90.82,37.46,235.00,
310786,3,30.69,10.23,81.84,Maaid 114 Nile
310786,6,78.81,63.09,409.77,
310786,3,104.06,30.29,281.89,"86 Autostrad st., near square, MAD"
310786,4,158.69,68.38,566.38,"Gamet Dewal 16, MAD zone"
310786,3,103.30,40.66,269.24,blk 19 - MAD - park
310787,3,58.07,46.06,128.15,MAD/172
310787,6,8.46,12.27,38.49,
310787,3,168.61,104.24,401.59,
310787,3,127.25,100.61,281.14,"Sudan 223, MAD zone"
310787,3,8.73,6.16,20.03,blk 5 - MAD - bridge
310787,10,133.72,265.46,1071.74,"9th District 128, MAD zone"
310787,3,66.49,50.50,148.97,
310787,8,13.00,28.91,75.09,"Nile 160, MAD zone"
310787,7,165.07,253.32,902.17,MAD/146
310787,6,177.58,276.11,789.37,blk 1 - MAD - school
310787,1,16.79,4.20,12.59,"200 Industrial Zone st., near park, MAD"
310787,4,86.11,85.70,258.74,"181 Faisal st., near gas station, MAD"
310788,2,178.99,55.97,302.01,Maadi 57 ayed
310788,2,33.23,8.13,58.33,
310788,9,86.98,134.97,647.85,MAD/212
310788,5,113.40,65.55,501.45,blk 23 - MAD - metro
310788,8,219.56,208.13,1548.35,
310788,5,18.43,13.69,78.46,"Sudan 172, MAD zone"
310788,3,508.98,191.96,1334.98,blk 11 - MAD - mosque
310788,4,61.43,45.38,200.34,"204 Autostrad st., near police st., MAD"
310789,3,46.89,26.31,114.36,
310789,10,233.76,374.70,1962.90,
310789,7,120.95,108.28,738.37,Mokattam 180Autostrad
310789,2,98.11,32.20,164.02,Mokaattam 235 Nasr
310789,7,300.83,205.64,1900.17,MKT/150
310789,5,119.72,101.76,496.84,"Nile 45, MKT zone"
310789,5,162.62,105.77,707.33,"187 Sudan st., near bridge, MKT"
310789,5,17.46,13.31,73.99,blk 13 - MKT - school
310789,3,8.21,1.60,23.03,MKT/123
310789,4,73.95,39.64,256.16,Mokattam  119 Industrial Zone
310790,7,188.19,75.74,1241.59,"168 Salah Salem st., near hospital, MKT"
310790,5,141.97,109.40,600.45,MKT/30
310791,2,8.30,2.83,13.77,
310791,4,8.21,6.80,26.04,blk 28 - MKT - hospital
310791,5,203.57,272.79,745.06,blk 13 - MKT - square
310791,6,540.60,809.39,2434.21,blk 8 - MKT - mosque
310791,1,134.24,25.28,108.96,"51 Haram st., near hospital, MKT"
310792,2,8.59,1.79,15.39,MKT/29
310792,3,518.16,196.83,1357.65,"134 Sudan st., near square, MKT"
310792,3,7.66,2.58,20.40,blk 1 - MKT - square
310792,2,12.59,3.66,21.52,"Industrial Zone 123, MKT zone"
310792,4,135.04,70.53,469.63,
310792,3,60.57,21.88,159.83,blk 20 - MKT - school
310792,5,17.35,9.91,76.84,blk 4 - MKT - hospital
310792,4,527.34,276.23,1833.13,Mokaattam 53 Nasr
310792,7,115.40,104.03,703.77,blk 27 - MKT - metro
310792,1,253.68,36.00,217.68,"60 Mustafa Nahhas st., near mosque, MKT"
310794,6,36.27,29.36,188.26,blk 14 - MKT - square
310794,4,323.82,168.93,1126.35,blk 4 - MKT - square
310794,3,34.72,13.95,90.21,
310794,4,11.31,3.40,41.84,"65 Nile st., near market, MKT"
310794,3,91.30,39.04,234.86,"Autostrad 48, MKT zone"
310794,2,42.12,9.07,75.17,
310794,3,19.48,4.23,54.21,"59 Industrial Zone st., near hospital, MKT"
310795,1,127.91,22.90,105.01,"Geish 233, MKT zone"
310795,3,25.66,14.35,62.63,
310795,4,158.40,78.79,554.81,Mokatttam 56 Corniche
310795,4,11.78,6.58,40.54,Mokattam 53 Port Saaid
310795,3,138.34,65.08,349.94,"31 Horreya st., near hospital, MKT"
310795,3,25.39,8.01,68.16,blk 13 - MKT - police st.
310795,4,121.07,68.52,415.76,blk 24 - MKT - hospital
310795,3,62.65,39.28,148.67,blk 17 - MKT - school
310795,2,144.86,31.24,258.48,MKT/159
310795,7,25.32,19.95,157.29,Mkattam 58 Tahrir
310796,2,16.97,6.71,27.23,MKT/152
310796,2,501.84,217.90,785.78,
310796,6,204.18,242.54,982.54,MKT/146
310796,5,32.37,33.43,128.42,"Haram 224, MKT zone"
310797,2,194.14,74.54,313.74,Mokattam  31 Nasr
310797,6,130.94,132.84,652.80,"155 Nasr st., near school, MKT"
310797,6,547.23,588.90,2694.48,MKT/68
310797,5,41.54,45.15,162.55,"172 Mustafa Nahhas st., near square, MKT"
310797,1,16.99,2.62,14.37,"Nasr 176, MKT zone"
310797,4,71.98,44.95,242.97,
310797,2,426.72,128.05,725.39,blk 29 - MKT - market
310797,2,178.82,52.79,304.85,"Haram 75, MKT zone"
310797,3,382.62,193.33,954.53,"112 Nasr st., near mosque, MKT"
310800,6,36.00,56.87,159.13,
310800,7,33.33,59.64,173.67,Mokattam 224 Tahrir
310800,5,189.20,181.33,764.67,blk 11 - MKT - bridge
310800,4,45.86,55.62,127.82,blk 28 - MKT - mosque
310800,1,24.84,6.78,18.06,Mokatttam 199 Nile
310800,4,59.60,53.20,185.20,MKT/99
310800,4,42.71,27.46,143.38,Mokattam 18 Corniche
310800,4,207.05,295.02,533.18,
310800,1,18.07,3.81,14.26,"9th District 67, MKT zone"
310800,4,339.57,353.24,1005.04,Mokatam 128 Nasr
310800,2,82.11,40.73,123.49,Mokattam 199 Salah Sallem
310800,2,380.94,179.31,582.57,blk 23 - MKT - market
310802,5,440.58,97.05,2105.85,Mokattam 234 Haam
310802,4,87.94,22.54,329.22,Mokattaam 159 Horreya
310802,4,140.32,74.14,487.14,MKT/151
310802,4,73.71,39.40,255.44,"188 Abbas st., near square, MKT"
310802,3,84.00,33.88,218.12,"Salah Salem 143, MKT zone"
310802,2,19.69,2.22,37.16,"176 Gamet Dewal st., near square, MKT"
310802,7,18.92,12.05,120.39,Mokattam 79  Mustafa Nahhas
310802,3,7.34,3.73,18.29,MKT/239
310802,3,141.66,22.60,402.38,blk 20 - MKT - park
310802,3,64.72,15.72,178.44,MKT/84
310802,3,118.71,34.73,321.40,"Industrial Zone 184, MKT zone"
310802,4,128.83,30.90,484.42,
310802,8,463.59,327.80,3380.92,
310802,5,79.52,42.42,355.18,
310802,6,134.77,120.86,687.76,blk 11 - MKT - hospital
310803,6,536.01,724.24,2491.82,Mokattam 159 Sallah Salem
310803,3,510.51,103.12,1428.41,MKT/223
310803,4,19.60,9.72,68.68,Mokatam 178 Corniche
310803,3,75.91,24.65,203.08,"Geish 102, MKT zone"
310803,4,129.21,92.43,424.41,Moattam 4 Haram
310803,4,22.75,9.31,81.69,"43 Tahrir st., near bridge, MKT"
310803,5,47.12,33.30,202.30,"Mustafa Nahhas 87, MKT zone"
310803,2,25.18,9.33,41.03,blk 17 - MKT - mosque
310804,6,45.32,43.88,228.04,Mokatttam 126 Gamet Dewal
310804,4,321.93,180.08,1107.64,Mokattam 142 Gamet ewal
310804,7,227.76,251.53,1342.79,"Abbas 65, MKT zone"
310804,5,139.08,111.09,584.31,MKT/60
310804,5,78.11,36.84,353.71,MKT/89
310804,5,98.02,53.57,436.53,"Abbas 125, MKT zone"
310804,7,47.43,50.71,281.30,"80 Sudan st., near square, MKT"
310804,4,25.06,16.17,84.07,
310804,7,160.51,147.09,976.48,MKT/183
310804,5,84.39,63.68,358.27,"Autostrad 126, MKT zone"
310804,4,23.76,15.32,79.72,blk 21 - MKT - bridge
310806,3,35.21,11.60,94.03,"229 Horreya st., near hospital, MKT"
310806,3,259.92,98.30,681.46,MKT/174
310806,5,59.60,45.32,252.68,MKT/113
310806,5,46.08,40.69,189.71,Mkoattam 105 Nasr
310806,2,85.49,24.33,146.65,Moktatam 45 Sudan
310806,4,145.31,101.49,479.75,blk 26 - MKT - bridge
310807,4,218.53,204.24,669.88,Moktatam 201 Nasr
310807,3,127.44,104.12,278.20,Mokattam 203Industrial Zone
310807,3,113.75,64.32,276.93,"Zayed 118, MKT zone"
310807,5,450.24,559.26,1691.94,MKT/26
310807,4,141.82,133.10,434.18,MKT/50
310807,7,315.95,586.80,1624.85,"9th District 105, MKT zone"
310807,6,46.71,72.54,207.72,MKT/112
310807,5,17.71,20.76,67.79,Moakttam 121 Faisal
310807,3,459.51,373.73,1004.80,
310809,5,78.97,97.74,297.11,blk 1 - MKT - mosque
310809,4,56.67,51.86,174.82,
310809,1,55.14,12.26,42.88,
310809,2,48.96,17.03,80.89,MKT/214
310809,2,16.74,6.89,26.59,"51 Port Said st., near metro, MKT"
310809,1,114.70,15.83,98.87,"59 Salah Salem st., near police st., MKT"
310809,2,181.81,86.45,277.17,
310809,4,89.76,36.20,322.84,MKT/114
310809,6,7.34,11.72,32.32,MKT/183
310809,4,25.61,19.43,83.01,MKT/133
310809,5,7.74,4.71,33.99,"99 Haram st., near bridge, MKT"
310809,3,21.74,13.20,52.02,"134 9th District st., near square, MKT"
310809,2,162.10,76.98,247.22,Mokattam 12 Autostrad
310809,2,230.16,102.16,358.16,blk 2 - MKT - school
310809,5,64.11,67.65,252.90,
310812,4,13.60,6.69,47.71,Mokatttam 67 Nile
310812,6,302.09,313.26,1499.28,"Nile 227, MKT zone"
310812,5,155.34,93.39,683.31,Mokattam1 28 Port Said
310812,5,17.87,6.23,83.12,"Salah Salem 161, MKT zone"
310812,2,47.88,14.60,81.16,Mokaattam 90 Abbas
310812,4,19.04,7.22,68.94,blk 1 - MKT - police st.
310812,3,88.32,33.03,231.93,
310812,4,18.58,4.78,69.54,blk 2 - MKT - metro
310812,5,190.08,78.73,871.67,Mokatta m33 Nile
310812,4,58.93,43.96,191.76,
310812,10,97.54,100.05,875.35,MKT/183
310815,3,161.42,62.84,421.42,"Sudan 148, MKT zone"
310815,9,236.40,320.61,1806.99,"149 Sudan st., near market, MKT"
310815,4,412.44,422.08,1227.68,MKT/128
310815,8,8.53,3.98,64.26,"221 Mustafa Nahhas st., near hospital, MKT"
310815,5,48.15,50.77,189.98,MKT/88
310815,5,124.74,103.98,519.72,blk 12 - MKT - gas station
310815,5,56.91,31.69,252.86,"Salah Salem 237, MKT zone"
310815,7,7.20,9.94,40.46,"Horreya 112, MKT zone"
310815,6,319.41,265.60,1650.86,"Port Said 47, MKT zone"
310816,4,151.85,51.75,555.65,"Industrial Zone 25, MKT zone"
310816,2,13.18,2.41,23.95,blk 5 - MKT - police st.
310816,3,81.64,7.09,237.83,"Port Said 197, MKT zone"
310816,3,23.74,7.30,63.92,MKT/141
310816,7,21.84,9.83,143.05,"6 Zayed st., near bridge, MKT"
310816,5,33.43,20.60,146.55,"156 Gamet Dewal st., near police st., MKT"
310816,5,11.39,8.49,48.46,MKT/9
310816,7,13.64,12.56,82.92,"113 Tahrir st., near bridge, MKT"
310816,10,127.79,121.83,1156.07,"227 Salah Salem st., near park, MKT"
310816,4,18.50,10.11,63.89,"Geish 179, MKT zone"
310817,5,255.84,53.66,1225.54,"204 Sudan st., near square, MKT"
310817,2,446.04,58.35,833.73,blk 4 - MKT - school
310817,2,24.86,5.96,43.76,
310817,6,93.22,34.33,524.99,Mokattam 1447 Sudan
310817,5,22.61,11.36,101.69,blk 26 - MKT - market
310817,4,11.45,5.92,39.88,blk 16 - MKT - gas station
310817,3,34.75,7.68,96.57,"143 Tahrir st., near police st., MKT"
310817,1,17.03,1.12,15.91,MKT/60
310817,6,16.56,10.42,88.94,"Abbas 38, MKT zone"
310817,5,490.62,199.82,2253.28,Mokattam 23 Haram
310817,3,431.34,115.39,1178.63,
310817,1,110.09,11.74,98.35,MKT/57
310817,4,87.26,29.22,319.82,MKT/166
310817,10,105.31,73.69,979.41,MKT/18
310817,4,13.51,6.10,47.94,"84 Nasr st., near hospital, MKT"
310818,3,109.27,33.95,293.86,Mokattam 18 Corniche
310818,3,229.68,52.83,636.21,MKT/6
310818,5,48.74,13.71,229.99,blk 19 - MKT - bridge
310818,4,43.70,21.12,153.68,
310819,3,18.29,6.58,48.29,blk 28 - MKT - park
310819,4,120.12,50.54,429.94,"Industrial Zone 119, MKT zone"
310819,6,198.24,144.28,1045.16,Mokattam 10 Salah alem
310819,6,125.00,107.23,642.77,
310822,7,469.20,647.52,2636.88,"129 9th District st., near bridge, MKT"
310822,9,160.16,361.07,1080.37,"Corniche 82, MKT zone"
310822,3,42.84,31.05,97.47,blk 10 - MKT - square
310822,4,103.39,78.73,334.83,Mokattam 16 Mustafa aNhhas
310822,4,137.56,115.36,434.88,
310822,7,402.36,646.50,2170.02,Mokattam 90P ort Said
310823,4,181.46,143.34,582.50,
310823,3,137.56,79.13,333.55,
310823,3,341.46,181.05,843.33,"Gamet Dewal 85, MKT zone"
310823,6,214.84,210.73,1078.31,blk 16 - MKT - school
310823,4,466.14,451.88,1412.68,"131 Nile st., near mosque, MKT"
310823,6,167.55,177.52,827.78,MKT/205
310823,2,18.49,8.27,28.71,blk 13 - MKT - bridge
310823,1,58.87,15.62,43.25,"188 Corniche st., near square, MKT"
310824,5,48.56,52.29,190.51,blk 16 - MKT - police st.
310824,1,208.69,36.15,172.54,"Abbas 96, MKT zone"
310824,6,41.04,45.45,200.79,"Industrial Zone 109, MKT zone"
310826,3,48.74,24.40,121.82,blk 22 - NSC - square
310826,4,317.52,253.90,1016.18,NSC/209
310826,3,482.46,181.23,1266.15,
310826,6,41.85,40.68,210.42,"65 9th District st., near bridge, NSC"
310826,2,183.04,72.65,293.43,"153 Corniche st., near mosque, NSC"
310826,3,13.36,7.21,32.87,"205 Salah Salem st., near police st., NSC"
310826,5,19.03,12.20,82.95,"Port Said 41, NSC zone"
310826,5,113.04,103.70,461.50,Nsar City 234 Autostrad
310826,2,167.38,23.39,311.37,NSC/102
310826,5,56.12,23.18,257.42,blk 3 - NSC - hospital
310827,6,31.42,31.07,157.45,"Sudan 101, NSC zone"
310827,3,160.82,80.62,401.84,blk 25 - NSC - mosque
310827,3,104.54,59.60,254.02,NSC/31
310827,4,150.33,127.51,473.81,NSC/115
310827,3,120.12,80.96,279.40,
310827,4,193.60,130.21,644.19,Nasr City 113 Salahh Salem
310827,4,17.82,12.29,58.99,blk 14 - NSC - police st.
310828,2,391.86,203.85,579.87,blk 20 - NSC - market
310828,5,35.48,39.06,138.34,NSC/105
310828,4,193.52,184.94,589.14,
310828,6,103.49,171.37,449.57,"57 Mustafa Nahhas st., near square, NSC"
310828,4,170.90,171.86,511.74,
310828,5,12.16,14.35,46.45,"202 Nile st., near school, NSC"
310829,1,165.44,44.38,121.06,Nasr City 53 Taahrir
310829,2,218.40,130.41,306.39,"Zayed 136, NSC zone"
310829,5,467.16,658.02,1677.78,"57 Mustafa Nahhas st., near metro, NSC"
310829,6,420.42,620.13,1902.39,blk 28 - NSC - park
310829,2,32.67,10.08,55.26,"Nile 4, NSC zone"
310829,5,539.07,688.94,2006.41,blk 2 - NSC - market
310831,7,8.34,14.06,44.32,NSC/204
310831,6,8.74,11.08,41.36,blk 20 - NSC - mosque
310831,5,333.27,295.97,1370.38,Nasr City23 Zayed
310831,4,35.24,22.34,118.62,"220 Industrial Zone st., near bridge, NSC"
310831,3,22.90,8.06,60.64,Nasr Ciyt 174 9th District
310831,4,22.56,16.46,73.78,Nasr City 58 Giesh
310832,6,307.76,246.69,1599.87,"64 Industrial Zone st., near metro, NSC"
310832,6,134.90,53.75,755.65,"100 Corniche st., near bridge, NSC"
310832,4,90.34,63.21,298.15,"Nile 219, NSC zone"
310832,3,21.96,13.30,52.58,NSC/217
310832,3,305.55,138.19,778.46,"98 Nasr st., near square, NSC"
310833,4,36.04,11.88,132.28,Nasr City 63 Autsotrad
310833,5,234.00,102.80,1067.20,blk 11 - NSC - metro
310833,5,85.88,36.53,392.87,blk 27 - NSC - gas station
310834,4,7.49,4.18,25.78,NSC/139
310834,4,482.97,394.25,1537.63,NSC/31
310834,3,48.15,24.16,120.29,Nas rCity 189 Nile
310834,4,525.81,282.85,1820.39,Nasr  City 55 Salah Salem
310834,5,331.38,212.53,1444.37,NSC/135
310834,4,294.53,173.19,1004.93,"Horreya 16, NSC zone"
310834,7,91.30,129.07,510.03,
310834,5,55.82,28.59,250.51,NSC/199
310834,7,22.25,30.55,125.20,blk 18 - NSC - gas station
310834,4,306.18,154.56,1070.16,"169 Horreya st., near market, NSC"
310834,7,13.26,14.17,78.65,"68 Nile st., near hospital, NSC"
310834,5,522.75,474.94,2138.81,blk 13 - NSC - mosque
310834,3,19.76,11.53,47.75,"160 Horreya st., near bridge, NSC"
310834,6,13.04,14.93,63.31,blk 27 - NSC - police st.
310836,2,438.48,215.22,661.74,NSC/181
310836,3,62.71,45.41,142.72,NSC/110
310836,1,177.23,39.13,138.10,blk 13 - NSC - gas station
310836,4,241.92,273.14,694.54,"Geish 108, NSC zone"
310836,4,29.96,33.61,86.23,Nasr City  1Horreya
310838,6,26.11,26.90,129.76,
310838,2,178.82,56.83,300.81,"Industrial Zone 61, NSC zone"
310838,2,18.81,8.47,29.15,
310838,5,26.28,25.92,105.48,NSC/211
310838,5,429.24,366.23,1779.97,
310838,3,41.90,21.91,103.79,NSC/134
310838,6,85.57,74.71,438.71,NSC/55
310838,3,98.59,57.95,237.82,blk 20 - NSC - school
310838,4,24.72,17.45,81.43,"202 Autostrad st., near police st., NSC"
310838,2,8.42,3.61,13.23,"Haram 226, NSC zone"
310840,5,29.96,23.05,126.75,
310840,6,140.05,97.73,742.57,
310840,1,204.59,17.73,186.86,"187 Sudan st., near mosque, NSC"
310840,3,246.00,107.45,630.55,"194 Gamet Dewal st., near mosque, NSC"
310840,1,409.08,16.38,392.70,Nasr Cit 60 Corniche
310840,3,43.20,13.60,116.00,"59 Sudan st., near metro, NSC"
310840,3,220.38,93.77,567.37,NSC/128
310840,6,11.33,2.72,65.26,blk 2 - NSC - hospital
310846,3,221.28,60.85,602.99,"169 Haram st., near market, NSC"
310846,7,96.19,63.60,609.73,"Mustafa Nahhas 152, NSC zone"
310846,3,85.41,30.06,226.17,"44 9th District st., near hospital, NSC"
310846,4,75.60,36.93,265.47,NSC/173
310847,2,453.18,280.68,625.68,"Salah Salem 227, NSC zone"
310847,6,35.97,55.64,160.18,NSC/200
310847,5,486.54,527.39,1905.31,blk 7 - NSC - metro
310847,4,478.89,594.11,1321.45,blk 18 - NSC - park
310848,3,13.68,7.81,33.23,NSC/8
310848,4,19.24,16.73,60.23,"Geish 233, NSC zone"
310848,2,7.66,1.87,13.45,NSC/72
310848,6,16.49,23.58,75.36,Nsr City 158 Geish
310848,4,13.53,13.69,40.43,"62 Industrial Zone st., near park, NSC"
310848,1,18.54,3.80,14.74,NSC/159
310848,1,45.27,7.75,37.52,"38 Abbas st., near park, NSC"
310848,2,82.35,33.18,131.52,
310848,2,120.12,42.85,197.39,"198 Autostrad st., near square, NSC"
310848,4,7.56,5.73,24.51,"69 Port Said st., near police st., NSC"
310848,2,469.71,163.22,776.20,NSC/226
310848,4,84.31,48.91,288.33,Nasr Ciyt 12 Horreya
310848,1,76.38,15.99,60.39,NSC/62
310848,6,176.00,253.67,802.33,"107 Autostrad st., near police st., NSC"
310848,3,18.67,8.42,47.59,"69 Corniche st., near square, NSC"
310850,4,56.61,58.74,167.70,blk 27 - NSC - metro
310850,5,70.96,85.17,269.63,
310850,5,181.46,215.49,691.81,"Horreya 135, NSC zone"
310850,5,238.80,332.45,861.55,NSC/199
310850,3,169.14,124.09,383.33,"108 Autostrad st., near metro, NSC"
310850,4,177.06,131.29,576.95,"Nasr 201, NSC zone"
310850,5,125.55,164.91,462.84,
310850,2,127.12,61.10,193.14,Nasr City1 25 Sudan
310852,6,475.83,931.54,1923.44,Nasr Ciyt 14 Abbas
310852,2,8.34,4.16,12.52,"93 9th District st., near police st., NSC"
